word,sentiment
inundadas,negative
inundado,negative
inundados,negative
inundar,negative
inusual,negative
inutil,negative
inutilidad,negative
inutilizable,negative
inutilmente,negative
invadir,negative
invalida,negative
invalidar,negative
invalidas,negative
invalidez,negative
invalido,negative
invalidos,negative
invalorable,positive
invalorables,positive
invariabilidad,negative
invariable,negative
invasion,negative
invasivo,positive
invasión,negative
invasor,negative
invectiva,negative
invencibilidad,positive
invencible,positive
invencibles,positive
invencion,negative
invención,negative
invendible,negative
inventiva,positive
inventivas,positive
inventivo,positive
inventivos,positive
invernacula,negative
invernaculas,negative
invernaculo,negative
invernaculos,negative
invernáculo,negative
inverosimil,positive
inverosimilitud,negative
inverosimilmente,negative
inverosímil,negative
inverosímilmente,negative
investigacion,negative
investigador,positive
inviable,negative
invidiousness,negative
inviolable,positive
inviolables,positive
inviolada,positive
invioladas,positive
inviolado,positive
invisibilidad,negative
invisible,negative
invitar,positive
involuntaria,negative
involuntariamente,negative
involuntarias,negative
involuntario,negative
involuntarios,negative
invulnerable,positive
invulnerables,positive
inválido,negative
inútil,negative
inútilmente,negative
ir bien a,positive
ir más despacio,negative
ira,negative
iracundia,negative
iracundo,negative
irascibilidad,negative
irascible,negative
ironia,negative
ironias,negative
ironica,negative
ironicamente,negative
ironicas,negative
ironico,negative
ironicos,negative
ironía,negative
ironías,negative
irracional,negative
irracionales,negative
irracionalidad,negative
irracionalidades,negative
irracionalmente,negative
irrazonable,negative
irreal,positive
irrealidad,negative
irrealizable,negative
irreconciliable,negative
irreconocible,negative
irrecuperabilidad,negative
irrecuperable,negative
irredimible,negative
irreducible,negative
irreductible,negative
irreemplazable,negative
irreflexion,negative
irreflexivamente,negative
irreflexivo,negative
irreflexión,negative
irreformable,negative
irrefutable,negative
irregular,negative
irregularidad,negative
irrelevancia,negative
irrelevante,negative
irremediable,negative
irreparable,negative
irreplacible,negative
irreprimible,negative
irreprochable,positive
irreprochables,positive
irresistible,positive
irresistiblemente,positive
irresistibles,positive
irresoluble,negative
irresoluta,negative
irresolutas,negative
irresoluto,negative
irresolutos,negative
irrespetuosa,negative
irrespetuosamente,negative
irrespetuosas,negative
irrespetuoso,positive
irrespetuosos,negative
irresponsable,negative
irresponsablemente,negative
irrestricto,positive
irrestrictos,positive
irreverencia,negative
irreverente,negative
irreverentemente,negative
irreversible,negative
irrevocable,negative
irrisión,negative
irrisoriamente,negative
irritabilidad,negative
irritable,negative
irritacion,negative
irritaciones,negative
irritación,negative
irritada,negative
irritadas,negative
irritado,negative
irritados,negative
irritante,negative
irritar,negative
irrito,negative
irritó,negative
irrompible,negative
irónicamente,negative
irónico,negative
ja,positive
jacarero,positive
jactancia,negative
jactanciosa,negative
jactanciosas,negative
jactancioso,negative
jactanciosos,negative
jactarse,negative
jadeante,negative
jadear,negative
jajaja,positive
jajajaja,positive
jajajajaj,positive
jajajajaja,positive
jajajá,positive
jaleo,negative
jamacuco,negative
jaque,negative
jaqueca,negative
jaqueton,negative
jarabe de palo,negative
jarana,positive
jeje,positive
jesús,negative
jeta,negative
jeto,negative
ji,positive
jilipollas,negative
jirón,negative
jitter,negative
jiñarla,negative
jo,negative
jobar,negative
jocosidad,positive
jocoso,positive
jocundo,positive
joder,negative
joder la marrana,negative
jodida,negative
jodidas,negative
jodido,negative
jodidos,negative
jodio,negative
joe,negative
jolín,negative
jope,negative
jops,negative
jorobada,negative
jorobadas,negative
jorobado,negative
jorobados,negative
jorobar,negative
jovial,positive
jovialidad,positive
joya,positive
joya escondida,positive
joyas,positive
jubilacion,positive
jubilaciones,positive
jubilación,positive
jubilada,positive
jubiladas,positive
jubilado,positive
jubilados,positive
jubiliant,positive
jubilo,positive
jubilos,positive
jubilosamente,positive
jubiloso,positive
juerga,positive
jugando,positive
juguete,positive
jugueton,positive
juguetones,positive
juguetón,positive
juiciosa,positive
juiciosamente,positive
juiciosas,positive
juicioso,positive
juiciosos,positive
julandrón,negative
junior,negative
justamente,positive
justicia,positive
justificable,positive
justificadamente,positive
justificado,positive
justificarse,negative
justo,positive
justos,positive
juvenil,positive
juveniles,positive
juzgada,negative
juzgadas,negative
juzgado,negative
juzgados,negative
juzgar mal,negative
júbilo,positive
kaput,negative
kitsch,negative
laberintico,negative
laborioso,positive
labrantio,positive
lacaya,negative
lacayas,negative
lacayo,negative
lacayos,negative
lacerante,negative
lacerar,negative
laceria,negative
laconica,negative
laconicas,negative
laconico,negative
laconicos,negative
lacra,negative
lacrimoso,negative
lacónico,negative
ladilla,negative
ladina,negative
ladino,negative
ladino ,negative
ladrar,negative
ladron,negative
ladrona,negative
ladrones,negative
ladrón,negative
lagartear,negative
lagarton,negative
lagartona,negative
lagrimar,negative
lagrimear,negative
lagrimoso,negative
laico,negative
laido,negative
lameculos,positive
lamenta,negative
lamentable,negative
lamentablemente,negative
lamentacion,negative
lamentando,negative
lamentar,negative
lamentarse,negative
lamento,negative
lamentos,negative
lamentoso,negative
lamentó,negative
languida,negative
languidamente,negative
languidas,negative
languidecer,negative
languidez,negative
languido,negative
languidos,negative
lappula,negative
lapsos,negative
lapsus,negative
larga,negative
largar,negative
largarse,negative
largas,negative
largo,negative
largos,negative
larguirucha,negative
larguiruchas,negative
larguirucho,negative
larguiruchos,negative
lasciva,negative
lascivamente,negative
lascivas,negative
lascivia,positive
lascivo,negative
lascivos,negative
lastima,negative
lastimar,negative
lastimeramente,negative
lastimero,negative
lastimosamente,negative
lastimoso,negative
latente,negative
latigos,negative
latoso,negative
laudable,positive
laudablemente,positive
laureado,positive
lavable,positive
lavorable,positive
laxitud,negative
leal,positive
leales,positive
lealmente,positive
lealtad,positive
ledamente,positive
leer mal,negative
legal,positive
legales,positive
legalmente,positive
legamo,negative
legendaria,positive
legendarias,positive
legendario,positive
legendarios,positive
legible,positive
legibles,positive
legitima,positive
legitimamente,positive
legitimas,positive
legitimidad,positive
legitimo,positive
legitimos,positive
lego,negative
legítimamente,positive
legítimo,positive
lejana,negative
lejanas,negative
lejano,negative
lejanos,negative
lelo,positive
lengüicorto,negative
lenificar,positive
lenizar,positive
lenta,negative
lentamente,negative
lentas,negative
lentisimo,negative
lento,negative
lentos,negative
lepiota,positive
lepra,negative
leptospira,negative
lesion,negative
lesionado,negative
lesionar,negative
lesión,negative
letal,negative
letargica,negative
letargicas,negative
letargico,negative
letargicos,negative
letargo,negative
letargos,negative
letárgico,negative
levantamiento,negative
levantar,positive
leñe,negative
liar,negative
liberacion,positive
liberaciones,positive
liberación,positive
liberada,positive
liberadas,positive
liberado,positive
liberador,positive
liberados,positive
liberal,positive
liberalmente,positive
liberar,positive
liberarse,negative
libertad,positive
libertades,positive
libertar,positive
libertinaje,negative
libertino,negative
libidinoso,negative
libre,positive
libremente,positive
libres,positive
libro de reclamaciones,negative
licenciarse,positive
licenciosa,negative
licenciosamente,negative
licenciosas,negative
licencioso,negative
licenciosos,negative
licito,positive
lider,positive
liderar,positive
lideres,positive
lidiar,negative
ligereza,positive
ligero,positive
lijar,negative
limitacion,negative
limitaciones,negative
limitación,negative
limitada,negative
limitadas,negative
limitado,negative
limitados,negative
limitar,negative
limites,negative
limo,negative
limpia,positive
limpiador,positive
limpiamente,positive
limpiar,positive
limpiar a fondo,positive
limpias,positive
limpieza,positive
limpiezas,positive
limpio,positive
limpisimo,positive
limpísimo,positive
linda,positive
lindas,positive
lindo,positive
lindos,positive
lio,negative
lios,negative
lipotimia,negative
liquidar a,negative
liquido,positive
lirica,positive
liricas,positive
lirico,positive
liricos,positive
lisa,positive
lisas,positive
lisiada,negative
lisiadas,negative
lisiado,negative
lisiados,negative
liso,positive
lisonjero,positive
lisonjeros,positive
lisos,positive
listo,positive
listos,positive
litigiosa,negative
litigiosas,negative
litigioso,negative
litigiosos,negative
lividamente,negative
lividez,negative
livido,negative
lividos,negative
llaga,negative
llamar,positive
llamarada,negative
llamativo,positive
llanto,negative
llegar,positive
llenar,positive
lleno,positive
lleno de acontecimientos,positive
lleno de baches,negative
lleno de polvo,negative
llevadero,negative
llevar,positive
llevar mal,negative
llevó,positive
llorar,negative
llorica,negative
lloriquear,negative
lloro,negative
lloroso,negative
llorón,negative
lo malo,negative
lo mejor,positive
lo nutritivo,positive
lo peor,negative
lo peor de todo,negative
lo único positivo,negative
loable,positive
loar,positive
lobrego,negative
loca,negative
locamente,negative
locas,negative
locatis,negative
loco,negative
locos,negative
locura,negative
lodoso,negative
logica,positive
logico,positive
logicos,positive
logra,positive
logrado,positive
logrados,positive
lograr,positive
logro,positive
logros,positive
longanimidad,positive
looser,negative
loquerio,negative
loquerios,negative
loro,negative
love,positive
lozania,negative
lrascible,negative
lubrico,negative
lucha,negative
luchador,positive
luchadores,positive
luchando,negative
luchar,negative
lucida,positive
lucidamente,positive
lucidas,positive
lucido,positive
lucidos,positive
lucimiento,positive
lucrativo,positive
lucrativos,positive
lucro,positive
luctuosamente,negative
luctuoso,negative
lugar con encanto,positive
lugubre,negative
lugubres,negative
lujo,positive
lujos,positive
lujosamente,positive
lujoso,positive
lujosos,positive
lujuria,positive
lujuriar,positive
lujurioso,negative
luminescencia,negative
luminosidad,positive
luminoso,positive
luminosos,positive
luna de miel,positive
lunatica,negative
lunaticas,negative
lunatico,negative
lunaticos,negative
lunático,negative
lustre,positive
lustres,positive
lustroso,positive
lustrosos,positive
luto,negative
lutoso,negative
